alert_id,account_id,alert_type,risk_level,description,total_amount,transaction_count,time_window_hours,timestamp
STR-002661,STR944657,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",73914.53,8,0.21666666666666667,2024-02-04 15:07:18
STR-002662,STR944657,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",64813.729999999996,7,0.18333333333333332,2024-02-04 15:09:18
STR-002663,STR944657,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",55684.75,6,0.13333333333333333,2024-02-04 15:12:18
STR-002665,STR944657,UNDER_THRESHOLD_DEPOSITS,high,"Multiple deposits just under $10,000 threshold detected",37840.24,4,0.1,2024-02-04 15:14:18
STR-002666,STR944657,UNDER_THRESHOLD_DEPOSITS,medium,"Multiple deposits just under $10,000 threshold detected",27964.4,3,0.03333333333333333,2024-02-04 15:18:18
STR-002668,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1377593.81,150,3.95,2024-05-30 05:50:44
STR-002669,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1369019.88,149,3.8666666666666667,2024-05-30 05:55:44
STR-002671,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1350427.15,147,3.85,2024-05-30 05:56:44
STR-002672,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1341901.35,146,3.816666666666667,2024-05-30 05:58:44
STR-002673,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1333265.33,145,3.75,2024-05-30 06:02:44
STR-002674,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1324103.19,144,3.7333333333333334,2024-05-30 06:03:44
STR-002675,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1315250.5999999999,143,3.7,2024-05-30 06:05:44
STR-002677,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1296379.16,141,3.683333333333333,2024-05-30 06:06:44
STR-002678,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1286744.8599999999,140,3.5833333333333335,2024-05-30 06:12:44
STR-002681,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1259666.6,137,3.533333333333333,2024-05-30 06:15:44
STR-002683,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1240775.67,135,3.5166666666666666,2024-05-30 06:16:44
STR-002684,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1232137.17,134,3.5,2024-05-30 06:17:44
STR-002685,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1222676.1,133,3.4833333333333334,2024-05-30 06:18:44
STR-002686,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1213549.0299999998,132,3.3833333333333333,2024-05-30 06:24:44
STR-002687,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1204061.2899999998,131,3.3666666666666667,2024-05-30 06:25:44
STR-002689,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1186374.91,129,3.3333333333333335,2024-05-30 06:27:44
STR-002692,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1160057.2500000005,126,3.316666666666667,2024-05-30 06:28:44
STR-002693,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1151330.1400000004,125,3.2666666666666666,2024-05-30 06:31:44
STR-002694,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1142623.9100000004,124,3.25,2024-05-30 06:32:44
STR-002695,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1133085.0700000003,123,3.2,2024-05-30 06:35:44
STR-002697,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1114526.7,121,3.15,2024-05-30 06:38:44
STR-002698,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1105715.19,120,3.1166666666666667,2024-05-30 06:40:44
STR-002699,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1097017.3400000003,119,3.066666666666667,2024-05-30 06:43:44
STR-002700,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1087321.4400000002,118,3.05,2024-05-30 06:44:44
STR-002702,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1068607.2500000002,116,3.0,2024-05-30 06:47:44
STR-002703,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1058959.7500000002,115,2.966666666666667,2024-05-30 06:49:44
STR-002704,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1049153.17,114,2.95,2024-05-30 06:50:44
STR-002705,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1039946.57,113,2.8833333333333333,2024-05-30 06:54:44
STR-002708,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1011744.7499999999,110,2.85,2024-05-30 06:56:44
STR-002709,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1002789.87,109,2.8333333333333335,2024-05-30 06:57:44
STR-002711,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",984753.2599999999,107,2.816666666666667,2024-05-30 06:58:44
STR-002712,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",976042.07,106,2.783333333333333,2024-05-30 07:00:44
STR-002713,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",967414.39,105,2.75,2024-05-30 07:02:44
STR-002715,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",948935.77,103,2.65,2024-05-30 07:08:44
STR-002717,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",930492.1,101,2.5833333333333335,2024-05-30 07:12:44
STR-002718,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",920769.6799999999,100,2.566666666666667,2024-05-30 07:13:44
STR-002721,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",893297.57,97,2.55,2024-05-30 07:14:44
STR-002723,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",874306.67,95,2.4,2024-05-30 07:23:44
STR-002724,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",864487.49,94,2.3833333333333333,2024-05-30 07:24:44
STR-002725,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",855712.77,93,2.3666666666666667,2024-05-30 07:25:44
STR-002727,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",838394.1,91,2.2666666666666666,2024-05-30 07:31:44
STR-002728,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",829888.38,90,2.25,2024-05-30 07:32:44
STR-002729,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",820880.28,89,2.183333333333333,2024-05-30 07:36:44
STR-002730,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",811335.7200000001,88,2.15,2024-05-30 07:38:44
STR-002732,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",792929.38,86,2.1333333333333333,2024-05-30 07:39:44
STR-002734,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",774062.2699999999,84,2.1,2024-05-30 07:41:44
STR-002735,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",764741.1099999999,83,2.0833333333333335,2024-05-30 07:42:44
STR-002737,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",745815.94,81,2.066666666666667,2024-05-30 07:43:44
STR-002738,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",736712.13,80,2.033333333333333,2024-05-30 07:45:44
STR-002739,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",728096.0299999999,79,2.0166666666666666,2024-05-30 07:46:44
STR-002740,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",719416.84,78,2.0,2024-05-30 07:47:44
STR-002741,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",709672.5,77,1.9833333333333334,2024-05-30 07:48:44
STR-002742,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",700285.2699999999,76,1.9666666666666666,2024-05-30 07:49:44
STR-002743,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",691551.1399999999,75,1.9,2024-05-30 07:53:44
STR-002744,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",682029.63,74,1.8833333333333333,2024-05-30 07:54:44
STR-002745,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",672943.9600000001,73,1.85,2024-05-30 07:56:44
STR-002746,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",664325.28,72,1.8166666666666667,2024-05-30 07:58:44
STR-002747,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",655125.26,71,1.7833333333333334,2024-05-30 08:00:44
STR-002748,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",645949.59,70,1.7666666666666666,2024-05-30 08:01:44
STR-002749,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",637388.38,69,1.7333333333333334,2024-05-30 08:03:44
STR-002750,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",628040.8999999999,68,1.7166666666666666,2024-05-30 08:04:44
STR-002751,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",618345.6099999999,67,1.7,2024-05-30 08:05:44
STR-002752,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",609279.7899999999,66,1.6666666666666667,2024-05-30 08:07:44
STR-002754,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",590618.6599999999,64,1.65,2024-05-30 08:08:44
STR-002757,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",563187.9199999999,61,1.6333333333333333,2024-05-30 08:09:44
STR-002758,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",553508.1799999999,60,1.6166666666666667,2024-05-30 08:10:44
STR-002759,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",544195.3099999999,59,1.6,2024-05-30 08:11:44
STR-002760,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",534543.0299999999,58,1.5666666666666667,2024-05-30 08:13:44
STR-002761,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",525341.03,57,1.5,2024-05-30 08:17:44
STR-002763,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",507493.46,55,1.4833333333333334,2024-05-30 08:18:44
STR-002764,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",498061.36,54,1.4666666666666666,2024-05-30 08:19:44
STR-002765,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",489112.39,53,1.3833333333333333,2024-05-30 08:24:44
STR-002766,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",479379.88,52,1.3666666666666667,2024-05-30 08:25:44
STR-002767,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",470090.66000000003,51,1.3166666666666667,2024-05-30 08:28:44
STR-002769,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",452327.29000000004,49,1.2833333333333334,2024-05-30 08:30:44
STR-002770,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",443753.30000000005,48,1.2333333333333334,2024-05-30 08:33:44
STR-002771,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",434434.55000000005,47,1.2166666666666666,2024-05-30 08:34:44
STR-002772,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",425074.36,46,1.1666666666666667,2024-05-30 08:37:44
STR-002773,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",415895.79000000004,45,1.15,2024-05-30 08:38:44
STR-002774,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",406511.74,44,1.1333333333333333,2024-05-30 08:39:44
STR-002775,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",396679.6500000001,43,1.1166666666666667,2024-05-30 08:40:44
STR-002777,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",378541.37000000005,41,1.1,2024-05-30 08:41:44
STR-002778,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",369565.95999999996,40,1.0833333333333333,2024-05-30 08:42:44
STR-002779,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",360918.48,39,1.0,2024-05-30 08:47:44
STR-002780,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",352117.86,38,0.9666666666666667,2024-05-30 08:49:44
STR-002781,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",343404.19,37,0.9333333333333333,2024-05-30 08:51:44
STR-002782,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",333694.19000000006,36,0.9166666666666666,2024-05-30 08:52:44
STR-002783,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",324452.64,35,0.8833333333333333,2024-05-30 08:54:44
STR-002784,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",314633.87000000005,34,0.8666666666666667,2024-05-30 08:55:44
STR-002786,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",296336.02,32,0.7833333333333333,2024-05-30 09:00:44
STR-002787,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",287416.64,31,0.7666666666666667,2024-05-30 09:01:44
STR-002789,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",268972.25999999995,29,0.75,2024-05-30 09:02:44
STR-002790,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",259816.88999999996,28,0.6833333333333333,2024-05-30 09:06:44
STR-002791,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",250453.08,27,0.6666666666666666,2024-05-30 09:07:44
STR-002793,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",231812.73,25,0.6333333333333333,2024-05-30 09:09:44
STR-002794,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",221923.64,24,0.6166666666666667,2024-05-30 09:10:44
STR-002795,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",212026.95999999996,23,0.6,2024-05-30 09:11:44
STR-002796,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",202323.61,22,0.55,2024-05-30 09:14:44
STR-002797,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",193109.65999999997,21,0.5166666666666667,2024-05-30 09:16:44
STR-002798,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",183355.8,20,0.4666666666666667,2024-05-30 09:19:44
STR-002799,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",174191.76999999996,19,0.4166666666666667,2024-05-30 09:22:44
STR-002800,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",165053.16999999998,18,0.38333333333333336,2024-05-30 09:24:44
STR-002801,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",155928.03,17,0.36666666666666664,2024-05-30 09:25:44
STR-002802,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",147194.56,16,0.35,2024-05-30 09:26:44
STR-002805,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",118986.98000000001,13,0.3333333333333333,2024-05-30 09:27:44
STR-002806,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",110026.35,12,0.3,2024-05-30 09:29:44
STR-002807,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",101283.8,11,0.26666666666666666,2024-05-30 09:31:44
STR-002808,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",92153.3,10,0.25,2024-05-30 09:32:44
STR-002809,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",83626.48999999999,9,0.23333333333333334,2024-05-30 09:33:44
STR-002810,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",75079.1,8,0.18333333333333332,2024-05-30 09:36:44
STR-002811,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",65347.58,7,0.15,2024-05-30 09:38:44
STR-002812,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",55514.55,6,0.11666666666666667,2024-05-30 09:40:44
STR-002813,STR970917,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",46776.82000000001,5,0.05,2024-05-30 09:44:44
STR-002814,STR970917,UNDER_THRESHOLD_DEPOSITS,high,"Multiple deposits just under $10,000 threshold detected",37125.270000000004,4,0.03333333333333333,2024-05-30 09:45:44
STR-002816,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1386562.4700000002,150,3.95,2024-01-06 09:20:41
STR-002817,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1377674.43,149,3.816666666666667,2024-01-06 09:28:41
STR-002821,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1340991.15,145,3.8,2024-01-06 09:29:41
STR-002822,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1331783.6800000002,144,3.783333333333333,2024-01-06 09:30:41
STR-002823,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1322624.8599999999,143,3.7666666666666666,2024-01-06 09:31:41
STR-002824,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1312829.2400000002,142,3.75,2024-01-06 09:32:41
STR-002825,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1304096.74,141,3.7333333333333334,2024-01-06 09:33:41
STR-002826,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1295373.95,140,3.7,2024-01-06 09:35:41
STR-002827,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1285655.67,139,3.65,2024-01-06 09:38:41
STR-002828,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1276855.62,138,3.6166666666666667,2024-01-06 09:40:41
STR-002829,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1268137.24,137,3.5166666666666666,2024-01-06 09:46:41
STR-002830,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1259434.7800000003,136,3.5,2024-01-06 09:47:41
STR-002831,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1250100.6600000001,135,3.4833333333333334,2024-01-06 09:48:41
STR-002832,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1241169.4700000002,134,3.466666666666667,2024-01-06 09:49:41
STR-002833,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1231951.7200000002,133,3.4166666666666665,2024-01-06 09:52:41
STR-002834,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1222508.25,132,3.4,2024-01-06 09:53:41
STR-002835,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1212667.3199999998,131,3.3666666666666667,2024-01-06 09:55:41
STR-002836,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1203874.1099999999,130,3.3333333333333335,2024-01-06 09:57:41
STR-002837,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1194861.6,129,3.283333333333333,2024-01-06 10:00:41
STR-002838,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1185283.3399999999,128,3.2333333333333334,2024-01-06 10:03:41
STR-002840,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1166407.3599999996,126,3.216666666666667,2024-01-06 10:04:41
STR-002841,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1156752.22,125,3.183333333333333,2024-01-06 10:06:41
STR-002844,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1130163.1300000001,122,3.15,2024-01-06 10:08:41
STR-002845,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1121432.74,121,3.1333333333333333,2024-01-06 10:09:41
STR-002846,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1112504.0,120,3.066666666666667,2024-01-06 10:13:41
STR-002847,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1103986.1999999997,119,3.0166666666666666,2024-01-06 10:16:41
STR-002848,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1095313.01,118,3.0,2024-01-06 10:17:41
STR-002850,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1076215.2200000002,116,2.966666666666667,2024-01-06 10:19:41
STR-002851,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1066684.02,115,2.933333333333333,2024-01-06 10:21:41
STR-002853,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1047637.0,113,2.9166666666666665,2024-01-06 10:22:41
STR-002855,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1028901.99,111,2.8833333333333333,2024-01-06 10:24:41
STR-002857,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1009944.3400000001,109,2.8666666666666667,2024-01-06 10:25:41
STR-002858,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1000063.7000000001,108,2.85,2024-01-06 10:26:41
STR-002861,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",972212.26,105,2.8333333333333335,2024-01-06 10:27:41
STR-002863,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",954151.92,103,2.8,2024-01-06 10:29:41
STR-002865,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",935745.6600000001,101,2.783333333333333,2024-01-06 10:30:41
STR-002866,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",926118.61,100,2.7666666666666666,2024-01-06 10:31:41
STR-002867,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",916692.89,99,2.75,2024-01-06 10:32:41
STR-002869,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",897895.0,97,2.7333333333333334,2024-01-06 10:33:41
STR-002870,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",888827.8,96,2.716666666666667,2024-01-06 10:34:41
STR-002871,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",879146.29,95,2.7,2024-01-06 10:35:41
STR-002874,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",851646.03,92,2.6666666666666665,2024-01-06 10:37:41
STR-002875,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",842953.19,91,2.65,2024-01-06 10:38:41
STR-002877,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",823523.9400000001,89,2.6,2024-01-06 10:41:41
STR-002878,STR991597,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",813744.02,88,2.566666666666667,2024-01-06 10:43:41
