tx_id,timestamp,sender_id,receiver_id,amount,tx_type,country,channel,pattern_type
TXZWP2DW1OIK,2024-10-31 01:08:00,RNG824031,RNG824032,33801.51,ACH,Cayman Islands,online,fraud_ring
TXCZ04CDPQVL,2024-10-31 01:13:01,NRM642717,STR934904,62263.91,cash,UAE,online,normal
TXPJZUKR3VCA,2024-10-31 01:14:36,HRK211764,RNG824032,65816.53,wire,Nigeria,online,layering
TXULP6ZV19FV,2024-10-31 01:26:25,RNG824048,RNG824049,16683.71,wire,UK,online,fraud_ring
TX8ZRHR1GS13,2024-10-31 02:14:02,RNG824013,RNG824014,130376.24,ACH,USA,online,fraud_ring
TXHLR55I8N0E,2024-10-31 02:25:03,HRK577538,NRM801474,16728.81,e-transfer,Singapore,online,normal
TXDZTBQ56S1L,2024-10-31 02:52:25,NRM500156,NRM923927,2936.38,e-transfer,Brazil,online,normal
TXXAJU6HDFC4,2024-10-31 03:01:11,RNG824038,RNG824039,106971.38,wire,Cayman Islands,online,fraud_ring
TXXBV30BMZW7,2024-10-31 03:50:41,NRM528231,HRK452457,122.13,ACH,USA,third-party,normal
TXRZT7PDPZ89,2024-10-31 04:00:22,NRM549245,NRM230889,151010.82,wire,Nigeria,online,layering
TXF66EAVUULV,2024-10-31 04:00:22,MUL126925,HRK587115,157436.81,wire,Japan,online,layering
TXKM1HSBOF1P,2024-10-31 04:15:46,RNG824008,RNG824009,118101.74,wire,Canada,online,fraud_ring
TXJX2Q64R0UK,2024-10-31 04:29:24,NRM666847,STR729577,126.43,ACH,Brazil,online,normal
TXL2TBER5XEJ,2024-10-31 04:53:05,NRM716886,NRM238890,1624.71,check,UK,online,normal
TXT4DSTVN7LC,2024-10-31 05:04:14,NRM179046,NRM378361,1352.54,wire,China,ATM,normal
TXT5LT8JISO8,2024-10-31 05:13:51,NRM654816,MUL975467,49851.1,wire,India,online,layering
TXSY2O33B29X,2024-10-31 06:09:19,NRM850981,RNG824043,72.56,e-transfer,Canada,branch,normal
TX3S4GSLZ2BP,2024-10-31 06:13:51,MUL975467,NRM852787,48854.08,wire,UAE,online,layering
TXO345BQ45OP,2024-10-31 06:14:36,RNG824032,RNG824046,64500.2,wire,Switzerland,online,layering
TX0EQEIHUO63,2024-10-31 06:22:55,NRM411120,NRM634277,456.97,cash,Canada,online,normal
TX1IRSUIE1L5,2024-10-31 06:29:51,NRM598369,NRM323508,449.65,wire,UAE,branch,normal
TXZPZ41P9L26,2024-10-31 07:13:51,NRM852787,NRM983794,47857.06,wire,Panama,online,layering
TXKHT1GH6VZT,2024-10-31 07:14:36,RNG824046,NRM523389,63183.87,wire,China,online,layering
TX7V911PJQ50,2024-10-31 07:22:00,NRM612340,NRM593554,354.48,ACH,USA,online,normal
TXVQIZD82CUD,2024-10-31 07:28:34,NRM684004,NRM698782,2528.04,e-transfer,France,online,normal
TXSNJCZOBD9Q,2024-10-31 07:29:28,HRK432711,NRM246413,3387.62,e-transfer,Germany,mobile,normal
TXUB0MAH2XTM,2024-10-31 07:43:10,HRK181247,NRM377370,561.79,wire,UK,mobile,normal
TXYIVX1TCJNK,2024-10-31 07:48:54,NRM938742,MUL584125,15020.74,e-transfer,Panama,online,mule_in
TX68GGTFIK3B,2024-10-31 07:58:18,NRM127824,MUL372793,18357.16,wire,Germany,online,mule_in
TXUCVU4KPFNW,2024-10-31 08:26:19,MUL919182,HRK590094,145742.01,wire,USA,online,layering
TXVTI2V0ZSLW,2024-10-31 08:55:37,NRM575763,MUL364525,548.21,ACH,Canada,ATM,normal
TXXMADX17N9K,2024-10-31 09:00:22,HRK587115,NRM549245,154223.82,wire,Brazil,online,layering
TXOKK4B86K26,2024-10-31 10:14:36,NRM523389,NRM217301,61867.54,wire,Cayman Islands,online,layering
TX8O9RTW4D4R,2024-10-31 10:25:57,RNG824041,RNG824042,70577.17,wire,USA,online,fraud_ring
TXY2X0J9Q57Z,2024-10-31 10:36:41,NRM789305,NRM723398,1891.68,cash,Germany,ATM,normal
TX1X0CIEI4AG,2024-10-31 10:45:35,HRK590094,NRM320281,5604.66,ACH,Germany,online,normal
TX5DCYNYJCAC,2024-10-31 10:51:19,MUL364525,HRK994905,16077.08,crypto,USA,online,mule_out
TXIXVGXWOT02,2024-10-31 11:09:56,NRM158655,NRM107540,4405.6,e-transfer,USA,mobile,normal
TXBHOBQQOJ8C,2024-10-31 11:58:18,HRK284430,MUL915573,846.25,ACH,USA,ATM,normal
TXQICB5NTJK2,2024-10-31 12:03:08,HRK502630,MUL691364,855.05,wire,Germany,ATM,normal
TXZLZ78CXBS7,2024-10-31 12:12:17,MUL443254,NRM214975,7398.84,wire,Panama,online,mule_out
TX4EN07EPP5H,2024-10-31 12:13:25,RNG824041,RNG824042,114796.03,wire,UK,online,fraud_ring
TXHVTJA6PNTE,2024-10-31 12:24:15,RNG824025,RNG824026,88321.79,wire,USA,online,fraud_ring
TXY0R2BSAYTV,2024-10-31 12:26:19,NRM797229,NRM969634,139912.33,wire,Germany,online,layering
TX1106P34Z65,2024-10-31 12:41:51,NRM814825,NRM850981,103.03,e-transfer,USA,branch,normal
TXJ2GHRDVQVZ,2024-10-31 13:26:19,HRK590094,NRM797229,142827.17,wire,Australia,online,layering
TX17COL4J27V,2024-10-31 14:02:18,RNG824000,RNG824001,91606.03,wire,Canada,online,fraud_ring
TX6TTZ5QKJ21,2024-10-31 14:12:15,HRK148458,MUL188025,431.33,check,UK,branch,normal
TXYQGFTGXQ70,2024-10-31 14:18:38,HRK435239,NRM397571,1711.24,crypto,China,ATM,normal
TXV373YOVSTU,2024-10-31 14:26:19,NRM969634,HRK829716,136997.49,wire,Cayman Islands,online,layering
TXMEIPYIJJ0U,2024-10-31 14:30:07,NRM103717,MUL259784,878.21,e-transfer,USA,online,normal
TX4VG9Z2ABPT,2024-10-31 14:42:51,NRM812526,NRM519093,919.19,e-transfer,USA,online,normal
TXLH4EBCDW57,2024-10-31 14:53:53,HRK258157,NRM429164,6899.22,cash,Germany,online,normal
TX8X9QYXWL96,2024-10-31 15:34:58,NRM666847,RNG824043,6077.27,ACH,Panama,third-party,normal
TX2R9P3H0NLW,2024-10-31 16:16:51,HRK757193,NRM266931,1094.13,ACH,Mexico,online,normal
TXUXWQC1TC51,2024-10-31 16:17:31,HRK502630,NRM934794,420.09,e-transfer,Brazil,branch,normal
TXAKDDZXV4KV,2024-10-31 16:40:57,RNG824043,RNG824044,20317.88,ACH,Cayman Islands,online,fraud_ring
TXICRLPKHDSG,2024-10-31 16:43:35,NRM668532,HRK703634,6420.42,e-transfer,Mexico,mobile,normal
TXRJJTD1MWX3,2024-10-31 17:08:15,HRK703634,NRM520651,1473.29,wire,Australia,online,normal
TXPZ2X35COJJ,2024-10-31 17:17:32,NRM169403,MUL979995,3515.72,e-transfer,Australia,online,mule_in
TX6WLN6QUUSG,2024-10-31 17:32:20,RNG824005,RNG824006,28784.47,ACH,USA,online,fraud_ring
TXDTRFS21OVD,2024-10-31 18:04:05,NRM103717,NRM447235,928.0,cash,Japan,online,normal
TXQH4YNH2E80,2024-10-31 18:16:04,NRM292401,NRM203198,6680.35,wire,USA,branch,normal
TXL9QKV73IC7,2024-10-31 18:23:25,NRM698782,HRK940346,488.58,wire,France,mobile,normal
TXP220X3OBKJ,2024-10-31 18:24:42,HRK757193,NRM279451,56.8,ACH,Canada,online,normal
TXRJB36K799R,2024-10-31 18:31:44,NRM407757,NRM753425,1618.69,wire,Nigeria,ATM,normal
TXRGE49ZJQ1J,2024-10-31 18:53:21,NRM708158,NRM799330,217.01,ACH,Germany,mobile,normal
TXMQFPCUF38B,2024-10-31 19:07:02,HRK211764,NRM939482,340.94,ACH,UK,online,normal
TXZSSXON55V6,2024-10-31 19:20:59,NRM392136,NRM277934,407.75,ACH,Germany,third-party,normal
TX4KZSEQGAN2,2024-10-31 19:25:45,NRM208618,RNG824037,369.63,check,UK,mobile,normal
TX2MRJHTV2M6,2024-10-31 19:26:12,HRK432711,NRM179046,86347.01,wire,Canada,online,layering
TX1OBZKLW10E,2024-10-31 19:49:09,RNG824048,RNG824049,38149.8,wire,Canada,online,fraud_ring
TXN9LOKD7969,2024-10-31 19:58:49,NRM324130,NRM376183,2433.56,wire,Germany,ATM,normal
TX03YP9QZ7NS,2024-10-31 20:30:25,NRM333752,NRM813328,1500.77,e-transfer,Canada,online,normal
TX9LFBJXT3CN,2024-10-31 21:28:57,NRM850800,NRM821590,2680.38,e-transfer,UK,mobile,normal
TXXA64ESXNAT,2024-10-31 21:32:00,RNG824001,RNG824002,84675.04,ACH,Canada,online,fraud_ring
TX3U267UZ6CQ,2024-10-31 21:58:18,MUL372793,NRM521947,17724.31,crypto,USA,online,mule_out
TXRLIAGP34SL,2024-10-31 22:14:26,NRM415568,MUL259784,5353.82,e-transfer,Mexico,ATM,normal
TXQDP8P8PCGN,2024-10-31 22:17:07,HRK752483,NRM555884,735.99,e-transfer,Canada,online,normal
TXXVCCVM36NW,2024-10-31 22:26:12,NRM179046,NRM575435,84620.07,wire,South Africa,online,layering
TXZOIV10JH6Z,2024-10-31 22:43:38,HRK800005,NRM329974,358.89,e-transfer,Mexico,mobile,normal
TX3HNKCAVOO0,2024-10-31 23:13:58,NRM581141,RNG824023,1638.0,cash,USA,mobile,normal
TX72Q4M8NMKW,2024-10-31 23:55:17,NRM460663,HRK258157,406.79,ACH,Germany,online,normal
TX9GUSX01YO9,2024-11-01 00:08:44,HRK609232,MUL185884,14139.68,wire,UK,online,normal
TX1DGPFK0453,2024-11-01 00:14:53,NRM299122,MUL426147,11802.81,wire,Japan,online,mule_in
TXREG8BPKXWW,2024-11-01 00:17:32,MUL979995,HRK848206,3422.21,crypto,Russia,online,mule_out
TXY9KJHQBEUT,2024-11-01 00:40:16,NRM830429,NRM870763,1423.63,cash,USA,online,normal
TXE18W1VGCI8,2024-11-01 01:16:44,NRM631756,MUL242291,167449.14,wire,UK,online,layering
TXNXYDC14ZSE,2024-11-01 02:32:33,NRM916449,NRM723398,15856.36,wire,Canada,ATM,normal
TXHV41RUDL0R,2024-11-01 02:58:34,RNG824020,RNG824021,78771.39,ACH,Cayman Islands,online,fraud_ring
TXX1AOASD4SW,2024-11-01 03:08:22,RNG824007,RNG824008,50173.55,wire,Cayman Islands,online,fraud_ring
TX43D45R30LL,2024-11-01 03:49:35,HRK120480,NRM735656,206.3,ACH,Singapore,online,normal
TXSCHYKOH9LM,2024-11-01 03:52:50,HRK165290,NRM133659,60.84,cash,Canada,branch,normal
TX1GXJAO93ME,2024-11-01 04:48:54,MUL584125,HRK184491,14644.09,wire,Cayman Islands,online,mule_out
TXB5OU833Z5G,2024-11-01 05:17:26,NRM604740,RNG824015,578.3,e-transfer,Russia,ATM,normal
TXIBF681LJYN,2024-11-01 05:26:12,NRM575435,NRM590785,82893.13,wire,UK,online,layering
TXK3CGAXBDD6,2024-11-01 06:16:44,MUL242291,MUL919182,164100.16,wire,USA,online,layering
TXH1E6331LS7,2024-11-01 06:22:47,RNG824026,RNG824027,109302.12,ACH,Canada,online,fraud_ring
TXUOW0S07ZH2,2024-11-01 06:43:20,RNG824032,RNG824033,82796.32,ACH,Cayman Islands,online,fraud_ring
TXWY8UMNW6L4,2024-11-01 07:19:39,NRM850981,NRM662336,2891.5,e-transfer,USA,branch,normal
TX2SDPTB4DNE,2024-11-01 07:20:39,NRM233470,HRK508396,358.31,e-transfer,Canada,mobile,normal
TXLQ5U6JZV9N,2024-11-01 07:24:11,NRM523389,RNG824019,803.96,e-transfer,Japan,online,normal
TXWLO1YUGYIY,2024-11-01 08:16:23,NRM360735,NRM475190,3369.53,ACH,UK,mobile,normal
TXLL86YA3IV2,2024-11-01 08:23:22,NRM785197,NRM301629,980.34,ACH,Canada,online,normal
TXHN6OFQYEOI,2024-11-01 08:55:22,NRM663750,NRM299122,3952.29,e-transfer,France,online,normal
TXLW029H4YBV,2024-11-01 09:31:26,NRM781446,NRM777568,67498.72,wire,Singapore,online,layering
TXL8CJENF0DE,2024-11-01 09:40:32,NRM518801,NRM543692,982.11,e-transfer,Singapore,mobile,normal
TXDS9JUDPLWU,2024-11-01 09:46:43,RNG824022,RNG824023,27723.08,ACH,USA,online,fraud_ring
TX1ASKCY0B5X,2024-11-01 10:14:39,NRM716886,NRM938742,492.96,check,UK,mobile,normal
TXCJIYFAAS1S,2024-11-01 10:16:14,NRM804318,NRM462479,12100.23,check,UK,online,normal
TXEV137S9D8F,2024-11-01 10:19:33,NRM570405,HRK883826,6783.91,wire,Canada,mobile,normal
TXS41LQFS6HN,2024-11-01 10:21:22,HRK176365,NRM809570,6122.53,check,South Africa,online,normal
TXIXUB4IBHIF,2024-11-01 10:24:03,NRM431535,NRM270395,1697.15,ACH,USA,mobile,normal
TXA2YLSXDV2I,2024-11-01 10:25:04,NRM426858,RNG824038,23111.08,ACH,Singapore,ATM,normal
TXLMO6VIQ157,2024-11-01 10:27:18,NRM254511,HRK432711,2120.02,wire,Mexico,online,normal
TX518JNRIHDR,2024-11-01 10:28:22,NRM287241,NRM832052,320345.15,e-transfer,Germany,branch,normal
TX0OSNVV81G2,2024-11-01 11:16:44,MUL919182,NRM623481,160751.17,wire,Brazil,online,layering
TXYWKJETOVM3,2024-11-01 11:26:55,NRM666847,NRM679364,18731.83,wire,UAE,ATM,normal
TXEW4V8O8WRN,2024-11-01 12:03:08,HRK853240,NRM106814,625.13,e-transfer,Canada,branch,normal
TXV9NFX99SEY,2024-11-01 12:09:57,HRK176365,NRM273148,501.26,cash,UK,mobile,normal
TXC9AYL65PXW,2024-11-01 13:02:57,NRM497382,NRM671858,11263.26,cash,China,mobile,normal
TXEJHRMBL4OT,2024-11-01 13:03:18,NRM821590,NRM201639,5493.9,wire,UK,mobile,normal
TXY7LOP1Y05V,2024-11-01 13:31:26,NRM777568,NRM191161,66148.75,wire,Russia,online,layering
TX0MMVGCKH7Z,2024-11-01 13:43:01,NRM557592,RNG824020,312.36,cash,UAE,mobile,normal
TX422DKNOU6T,2024-11-01 14:00:20,NRM802729,NRM503906,1325.78,wire,Canada,mobile,normal
TXQRW4FQMHDM,2024-11-01 14:03:50,NRM482364,HRK523956,159.97,check,Germany,online,normal
TX3T45FD9V0X,2024-11-01 15:14:53,MUL426147,NRM563246,10573.02,crypto,Russia,online,mule_out
TXSGTNO1Z74Z,2024-11-01 15:27:51,NRM447235,NRM329258,218.26,e-transfer,USA,mobile,normal
TXV1QX8ERTB7,2024-11-01 15:37:15,HRK567574,NRM772642,601.86,e-transfer,Canada,third-party,normal
TX3BZBBGB2Q4,2024-11-01 16:49:11,NRM273148,HRK501641,139.65,wire,USA,ATM,normal
TX3JQ5PL5JUW,2024-11-01 17:02:47,NRM877991,NRM976638,493.09,cash,Canada,online,normal
TXAKT1XUSAS2,2024-11-01 17:03:53,NRM197923,HRK386193,15352.14,wire,Germany,branch,normal
TX0TCU1PINWP,2024-11-01 17:35:25,NRM431737,NRM948749,46.73,e-transfer,Germany,ATM,normal
TXNZGA3Q9CGA,2024-11-01 17:44:43,HRK742412,NRM736130,73.88,ACH,UK,ATM,normal
TXQVUL7JMDXU,2024-11-01 18:46:19,NRM309267,NRM932291,4084.71,check,India,ATM,normal
TXN9LOIQWHSQ,2024-11-01 19:04:38,NRM172132,NRM608993,8202.54,ACH,UK,branch,normal
TXR6C8ZZIPWI,2024-11-01 19:09:18,HRK534572,MUL497542,8560.86,e-transfer,Switzerland,online,mule_in
TXHH2BUXXR8L,2024-11-01 20:18:29,NRM272634,NRM220944,14.1,wire,Germany,online,normal
TXAYLD0I1184,2024-11-01 20:41:09,NRM577110,NRM881177,2123.34,ACH,Canada,mobile,normal
TX0WBVL4VWRN,2024-11-01 20:46:48,MUL442722,MUL188025,5067.9,e-transfer,Australia,online,mule_in
TXOP2C8HH41Q,2024-11-01 22:29:46,NRM141832,NRM548462,2417.96,wire,Canada,branch,normal
TXKP2PXYW7DQ,2024-11-01 23:02:04,NRM945964,NRM214975,1157.92,crypto,UK,mobile,normal
TXOZRZUWQFFP,2024-11-01 23:51:51,NRM634277,NRM550664,173.87,ACH,Australia,online,normal
TXM15CE6NNS3,2024-11-02 00:15:56,NRM765822,NRM341292,128.33,ACH,Canada,online,normal
TX1W792RV9W8,2024-11-02 00:37:42,NRM759176,NRM320392,55375.54,wire,Cayman Islands,online,layering
TXG2LRYD88TA,2024-11-02 01:02:30,NRM669605,MUL271720,3569.79,ACH,Japan,branch,normal
TXJ1XAZBTJUE,2024-11-02 01:37:42,NRM320392,NRM769987,54268.03,wire,South Africa,online,layering
TX69IM8OSVC1,2024-11-02 01:59:48,NRM946335,NRM983794,1033.44,ACH,Canada,branch,normal
TXMO4HOET5OY,2024-11-02 02:14:53,NRM166613,NRM783823,67786.12,wire,UK,online,layering
TXPK6R6FYKED,2024-11-02 02:51:49,RNG824000,RNG824001,24715.55,ACH,USA,online,fraud_ring
TXSX1NZFNWSL,2024-11-02 03:52:57,HRK359249,MUL810250,282.11,cash,Brazil,mobile,normal
TXDIRQ43XWF3,2024-11-02 04:26:02,NRM267753,MUL307963,149140.82,wire,Japan,online,layering
TX49GYVGRQ6I,2024-11-02 05:20:39,HRK527398,NRM690341,1557.01,ACH,Australia,branch,normal
TX5ZL6TWXY5F,2024-11-02 05:22:15,NRM322955,STR416232,621.05,e-transfer,Germany,branch,normal
TXIS8FJXNJZS,2024-11-02 05:26:02,MUL307963,HRK712451,146158.0,wire,Canada,online,layering
TXU1NVMEAGWP,2024-11-02 05:53:39,HRK534572,NRM585100,1446.26,ACH,Germany,online,normal
TXXNJZRSHZLV,2024-11-02 06:14:53,NRM783823,HRK386193,66430.4,wire,UK,online,layering
TXV9CPWRUTVL,2024-11-02 06:17:08,NRM324130,NRM267753,15677.83,wire,UK,online,normal
TXEXIR4IIQKD,2024-11-02 06:21:41,NRM313487,NRM103717,1263.67,wire,Brazil,online,normal
TXNF0WPFWKR5,2024-11-02 07:00:25,HRK664365,NRM872246,5473.19,wire,Germany,branch,normal
TXT951ZOGE6V,2024-11-02 07:01:26,NRM910620,HRK943170,135730.07,wire,China,online,layering
TX33GUWYH36M,2024-11-02 07:04:04,NRM299659,HRK176365,91.31,e-transfer,Panama,online,normal
TXPGPENN636W,2024-11-02 07:20:55,NRM358175,NRM460663,665.86,e-transfer,Japan,online,normal
TX1ODOJKMWQI,2024-11-02 07:59:51,RNG824044,RNG824045,127918.23,ACH,UK,online,fraud_ring
TXQ7BM2T7VTP,2024-11-02 08:14:53,HRK386193,HRK989545,65074.68,wire,Switzerland,online,layering
TXAHW7J26IWO,2024-11-02 08:26:02,HRK712451,NRM107540,143175.19,wire,Cayman Islands,online,layering
TX2Q1HYUEFR8,2024-11-02 09:01:26,HRK943170,NRM921414,133015.47,wire,Cayman Islands,online,layering
TX2DY3X7V5WW,2024-11-02 09:36:28,NRM923267,NRM563298,264.23,ACH,France,mobile,normal
TXANP8E2ABLN,2024-11-02 09:37:29,RNG824000,RNG824001,48353.67,ACH,Canada,online,fraud_ring
TXV1RCW6AKB3,2024-11-02 10:31:36,MUL185884,STR934904,9691.38,cash,USA,ATM,structuring
TXUG04NJF0JQ,2024-11-02 10:36:36,NRM133326,STR934904,8800.97,cash,USA,ATM,structuring
TXJMJF8FKTMG,2024-11-02 10:36:36,NRM518801,STR934904,9802.16,cash,USA,ATM,structuring
TXD9GNLPYO2M,2024-11-02 10:36:37,NRM153045,NRM824586,9330.03,e-transfer,Canada,branch,normal
TXI47R83186Y,2024-11-02 10:38:36,NRM106814,STR934904,9517.5,cash,USA,ATM,structuring
TXFBGOFB1UGA,2024-11-02 10:38:36,NRM388389,STR934904,9860.14,cash,USA,branch,structuring
TXRFL3ILJQIS,2024-11-02 10:39:36,NRM885884,STR934904,9059.55,cash,USA,branch,structuring
TXJU23188PF1,2024-11-02 10:40:36,NRM299448,STR934904,9441.66,cash,USA,ATM,structuring
TXLLJL6VJ8SO,2024-11-02 10:41:36,RNG824014,STR934904,9636.56,cash,USA,ATM,structuring
TXRHKNQEA7M3,2024-11-02 10:41:36,NRM320392,STR934904,9069.71,cash,USA,ATM,structuring
TXB4N3FQ9UNP,2024-11-02 10:43:36,NRM877236,STR934904,9543.28,cash,USA,branch,structuring
TXVIR5DWUSM8,2024-11-02 10:44:36,MUL128418,STR934904,8858.49,cash,USA,ATM,structuring
TX6A0U2LSRQU,2024-11-02 10:45:36,MUL849747,STR934904,9022.3,cash,USA,branch,structuring
TXKS7EM739LJ,2024-11-02 10:45:36,NRM712554,STR934904,9322.33,cash,USA,ATM,structuring
TX8Y0ZK05ERR,2024-11-02 10:46:36,NRM179046,STR934904,8720.17,cash,USA,ATM,structuring
TXF36CGBIFFZ,2024-11-02 10:47:36,NRM204837,STR934904,9416.38,cash,USA,branch,structuring
TX4C2ARTQ6MR,2024-11-02 10:47:36,NRM781446,STR934904,9377.24,cash,USA,branch,structuring
TXYSM5CQ2BA6,2024-11-02 10:51:36,NRM449759,STR934904,9765.0,cash,USA,branch,structuring
TXUAHJXNYKTK,2024-11-02 10:54:36,NRM517821,STR934904,9018.76,cash,USA,branch,structuring
TX4B42JFJBUR,2024-11-02 10:54:36,MUL188025,STR934904,8519.68,cash,USA,ATM,structuring
TXT54U02W3BW,2024-11-02 10:57:36,NRM299122,STR934904,8737.49,cash,USA,ATM,structuring
TXCB3JAO847N,2024-11-02 10:58:36,NRM270555,STR934904,8721.18,cash,USA,ATM,structuring
TXHENLNS1S3R,2024-11-02 11:00:36,MUL328552,STR934904,8605.98,cash,USA,ATM,structuring
TXFJ8PFZ6D79,2024-11-02 11:02:36,NRM230889,STR934904,8545.52,cash,USA,ATM,structuring
TX80WU3D1BC8,2024-11-02 11:07:36,NRM885884,STR934904,9602.82,cash,USA,ATM,structuring
TXLTCHPCGCB3,2024-11-02 11:07:36,MUL486814,STR934904,8931.37,cash,USA,ATM,structuring
TXWCV6D96LI2,2024-11-02 11:07:36,HRK970914,STR934904,8609.93,cash,USA,ATM,structuring
TXTQSR0UQ5MI,2024-11-02 11:08:36,NRM707314,STR934904,9221.56,cash,USA,ATM,structuring
TXOCBPMSXMHG,2024-11-02 11:08:36,NRM872343,STR934904,8856.66,cash,USA,branch,structuring
TX14PYKCKIK5,2024-11-02 11:12:36,NRM668532,STR934904,8576.76,cash,USA,branch,structuring
TXXA21YJ2FWC,2024-11-02 11:15:36,MUL885408,STR934904,8863.53,cash,USA,ATM,structuring
TXDRJDL2ANPS,2024-11-02 11:16:23,HRK870319,NRM550664,43.97,e-transfer,Germany,third-party,normal
TXQVARQEQ60Z,2024-11-02 11:21:36,NRM265409,STR934904,8695.17,cash,USA,ATM,structuring
TXIQVIJ7S5TF,2024-11-02 11:22:36,NRM197793,STR934904,9626.27,cash,USA,ATM,structuring
TXPZY0POYSJA,2024-11-02 11:26:36,NRM521947,STR934904,9396.09,cash,USA,ATM,structuring
TXH3BWDGB80W,2024-11-02 11:27:36,NRM417212,STR934904,9015.74,cash,USA,branch,structuring
TXUMHJP4XI5U,2024-11-02 11:28:36,NRM299122,STR934904,9796.64,cash,USA,branch,structuring
TX2B8POXIOTW,2024-11-02 11:29:36,NRM203198,STR934904,9564.47,cash,USA,branch,structuring
TXCS11L7BTK2,2024-11-02 11:30:36,HRK513160,STR934904,9144.67,cash,USA,branch,structuring
TXZTROF848LI,2024-11-02 11:32:36,NRM476417,STR934904,9761.67,cash,USA,branch,structuring
TXZWZUQXD3YF,2024-11-02 11:33:36,HRK534572,STR934904,9566.78,cash,USA,branch,structuring
TXUKT5B1YM2E,2024-11-02 11:33:36,HRK666390,STR934904,8674.55,cash,USA,branch,structuring
TX43LYSOSUGB,2024-11-02 11:33:36,HRK501641,STR934904,9470.46,cash,USA,branch,structuring
TXW9EPM9F07K,2024-11-02 11:34:36,NRM945964,STR934904,9597.96,cash,USA,branch,structuring
TXFJSN3YZ28C,2024-11-02 11:37:36,NRM174299,STR934904,9817.42,cash,USA,ATM,structuring
TXR1QLIIWXNZ,2024-11-02 11:38:36,NRM816751,STR934904,8829.78,cash,USA,ATM,structuring
TX9DORYX17VR,2024-11-02 11:40:36,NRM681542,STR934904,9879.59,cash,USA,branch,structuring
TXFXLNQ36CJC,2024-11-02 11:40:36,NRM640490,STR934904,9566.58,cash,USA,ATM,structuring
TXAE4FAMSC9B,2024-11-02 11:43:36,HRK508930,STR934904,9726.96,cash,USA,ATM,structuring
TXXC3A9YHBJI,2024-11-02 11:44:36,NRM610311,STR934904,9844.76,cash,USA,ATM,structuring
TX74SJZTXHTI,2024-11-02 11:45:36,HRK664365,STR934904,8919.68,cash,USA,branch,structuring
TXTYUYX7R8J5,2024-11-02 11:48:36,NRM274389,STR934904,8616.76,cash,USA,ATM,structuring
TXGDEF8INFG5,2024-11-02 11:49:36,MUL576786,STR934904,9253.84,cash,USA,branch,structuring
TXS3HVQ0GM9I,2024-11-02 11:50:11,RNG824041,RNG824042,110585.56,wire,UK,online,fraud_ring
TXLIOPCH0I6A,2024-11-02 11:50:36,MUL497542,STR934904,8997.77,cash,USA,branch,structuring
TX3PJ7K99BV2,2024-11-02 11:51:32,HRK577538,NRM808011,125.97,e-transfer,UAE,ATM,normal
TX930BO9LO4J,2024-11-02 11:51:36,MUL443254,STR934904,9736.13,cash,USA,ATM,structuring
TX645HZI8D0X,2024-11-02 11:53:36,NRM804318,STR934904,9316.13,cash,USA,ATM,structuring
TX84Q8X87F9D,2024-11-02 11:56:36,MUL364525,STR934904,8563.7,cash,USA,ATM,structuring
TX8OBCGO4C9H,2024-11-02 11:58:36,STR206851,STR934904,9632.36,cash,USA,ATM,structuring
TXXRE1FXUUAI,2024-11-02 11:59:36,RNG824024,STR934904,9457.65,cash,USA,ATM,structuring
TXAXHBZUWN2O,2024-11-02 12:02:36,HRK672661,STR934904,9566.11,cash,USA,ATM,structuring
TX9E883SZPJS,2024-11-02 12:06:36,NRM681542,STR934904,9424.42,cash,USA,ATM,structuring
TX2RHH9NLTVY,2024-11-02 12:09:36,NRM612262,STR934904,9378.42,cash,USA,ATM,structuring
TXCOQ41GYNMA,2024-11-02 12:12:36,NRM765046,STR934904,8722.9,cash,USA,branch,structuring
TX0BIZ4FYBK9,2024-11-02 12:12:36,NRM230679,STR934904,8919.88,cash,USA,ATM,structuring
TXOWR4QELTZ9,2024-11-02 12:12:36,NRM656926,STR934904,9533.5,cash,USA,ATM,structuring
TXRD5B5PRNUT,2024-11-02 12:15:36,NRM707314,STR934904,8893.46,cash,USA,branch,structuring
TXQ0DLPH1JAR,2024-11-02 12:15:36,NRM238890,STR934904,9819.21,cash,USA,branch,structuring
TX18NC6FS87V,2024-11-02 12:16:29,NRM830429,NRM415568,588.01,cash,Germany,online,normal
TXO3E5X4C157,2024-11-02 12:16:36,HRK668969,STR934904,8846.46,cash,USA,ATM,structuring
TXC6KBMR9XFQ,2024-11-02 12:16:36,NRM612262,STR934904,9304.26,cash,USA,ATM,structuring
TXZKHX91N4DX,2024-11-02 12:17:36,NRM785197,STR934904,8962.21,cash,USA,branch,structuring
TX8NH106L8QO,2024-11-02 12:17:36,NRM430776,STR934904,9218.72,cash,USA,branch,structuring
TXG8A336NWG1,2024-11-02 12:19:36,NRM358607,STR934904,9068.22,cash,USA,branch,structuring
TXMGR1RWGNOT,2024-11-02 12:22:36,NRM300896,STR934904,8535.01,cash,USA,branch,structuring
TXA8R6MP76ZH,2024-11-02 12:22:36,STR549186,STR934904,8651.68,cash,USA,branch,structuring
TXCL9PUTMWAX,2024-11-02 12:22:36,NRM220944,STR934904,9342.55,cash,USA,branch,structuring
TX2X02BN0I97,2024-11-02 12:22:48,NRM125990,NRM313487,727.07,ACH,UK,online,normal
TXJWPJEBPRKP,2024-11-02 12:26:36,HRK245095,STR934904,9547.24,cash,USA,ATM,structuring
